Longtide,Latitude,Week Day,Time
8.35535,80.47844,Friday,16:53:52
8.35536,80.47861,Friday,16:53:53
8.35538,80.47881,Friday,16:53:54
8.35539,80.47901,Friday,16:53:55
8.3554,80.4792,Friday,16:53:56
8.35543,80.47939,Friday,16:53:57
8.35543,80.47959,Friday,16:53:58
8.35546,80.47984,Friday,16:53:59
8.35547,80.48002,Friday,16:54:00
8.35549,80.4802,Friday,16:54:01
8.35552,80.48037,Friday,16:54:02
8.35553,80.48055,Friday,16:54:03
8.35555,80.48073,Friday,16:54:04
8.35555,80.4809,Friday,16:54:05
8.35556,80.48108,Friday,16:54:06
8.35556,80.48124,Friday,16:54:07
8.35555,80.48142,Friday,16:54:08
8.35558,80.4816,Friday,16:54:09
8.35559,80.48178,Friday,16:54:10
8.3556,80.48196,Friday,16:54:11
8.35562,80.48215,Friday,16:54:12
8.35566,80.48233,Friday,16:54:13
8.35568,80.48249,Friday,16:54:14
8.35574,80.48265,Friday,16:54:15
8.35578,80.48283,Friday,16:54:16
8.35582,80.48302,Friday,16:54:17
8.35586,80.48319,Friday,16:54:18
8.35591,80.4834,Friday,16:54:19
8.35594,80.48359,Friday,16:54:20
8.356,80.48377,Friday,16:54:21
8.35606,80.48396,Friday,16:54:22
8.35611,80.48413,Friday,16:54:23
8.35616,80.48429,Friday,16:54:24
8.35621,80.48445,Friday,16:54:25
8.35626,80.48461,Friday,16:54:26
8.35628,80.48475,Friday,16:54:27
8.35631,80.48494,Friday,16:54:28
8.35634,80.48511,Friday,16:54:29
8.35636,80.48527,Friday,16:54:30
8.35638,80.48543,Friday,16:54:31
8.35639,80.48559,Friday,16:54:32
8.35639,80.4858,Friday,16:54:33
8.35638,80.48597,Friday,16:54:34
8.35638,80.48612,Friday,16:54:35
8.35638,80.48631,Friday,16:54:36
8.35638,80.4865,Friday,16:54:37
8.35639,80.4867,Friday,16:54:38
8.35638,80.4869,Friday,16:54:39
8.35637,80.48709,Friday,16:54:40
8.35636,80.48728,Friday,16:54:41
8.35633,80.48745,Friday,16:54:42
8.35629,80.48765,Friday,16:54:43
8.35627,80.48783,Friday,16:54:44
8.35624,80.48803,Friday,16:54:45
8.35622,80.48822,Friday,16:54:46
8.3562,80.48845,Friday,16:54:47
8.35617,80.4886,Friday,16:54:48
8.35612,80.4888,Friday,16:54:49
8.35608,80.48897,Friday,16:54:50
8.35606,80.48917,Friday,16:54:51
8.35603,80.48935,Friday,16:54:52
8.35601,80.48952,Friday,16:54:53
8.35599,80.4897,Friday,16:54:54
8.35597,80.48985,Friday,16:54:55
8.35596,80.49001,Friday,16:54:56
8.35595,80.49016,Friday,16:54:57
8.35594,80.49032,Friday,16:54:58
8.35594,80.49049,Friday,16:54:59
8.35596,80.49067,Friday,16:55:00
8.35598,80.49083,Friday,16:55:01
8.35602,80.49096,Friday,16:55:02
8.35607,80.49113,Friday,16:55:03
8.35612,80.49129,Friday,16:55:04
8.35614,80.49142,Friday,16:55:05
8.35618,80.49155,Friday,16:55:06
8.35622,80.4917,Friday,16:55:07
8.35624,80.49184,Friday,16:55:08
8.35629,80.49199,Friday,16:55:09
8.35633,80.49215,Friday,16:55:10
8.35636,80.49228,Friday,16:55:11
8.35639,80.49244,Friday,16:55:12
8.35642,80.49257,Friday,16:55:13
8.35645,80.49272,Friday,16:55:14
8.35649,80.49285,Friday,16:55:15
8.35654,80.49299,Friday,16:55:16
8.3566,80.49314,Friday,16:55:17
8.35668,80.4933,Friday,16:55:18
8.35674,80.49348,Friday,16:55:19
8.3568,80.49363,Friday,16:55:20
8.35683,80.49377,Friday,16:55:21
8.35688,80.49394,Friday,16:55:22
8.35692,80.4941,Friday,16:55:23
8.35695,80.49424,Friday,16:55:24
8.35699,80.49439,Friday,16:55:25
8.35703,80.49454,Friday,16:55:26
8.35706,80.49469,Friday,16:55:27
8.35709,80.49482,Friday,16:55:28
8.35711,80.49498,Friday,16:55:29
8.35716,80.4951,Friday,16:55:30
8.35718,80.49525,Friday,16:55:31
8.35722,80.49541,Friday,16:55:32
8.35726,80.49557,Friday,16:55:33
8.35729,80.49574,Friday,16:55:34
8.35732,80.49585,Friday,16:55:35
8.35736,80.496,Friday,16:55:36
8.3574,80.49617,Friday,16:55:37
8.35742,80.49635,Friday,16:55:38
8.35743,80.49647,Friday,16:55:39
8.35747,80.49662,Friday,16:55:40
8.3575,80.49678,Friday,16:55:41
8.35753,80.49693,Friday,16:55:42
8.35755,80.49711,Friday,16:55:43
8.35756,80.49727,Friday,16:55:44
8.35755,80.49742,Friday,16:55:45
8.35754,80.49757,Friday,16:55:46
8.35757,80.49771,Friday,16:55:47
8.35759,80.49784,Friday,16:55:48
8.35759,80.49798,Friday,16:55:49
8.35759,80.49811,Friday,16:55:50
8.35758,80.49825,Friday,16:55:51
8.35757,80.49838,Friday,16:55:52
8.35756,80.49844,Friday,16:55:53
8.35755,80.4985,Friday,16:55:54
8.35754,80.49857,Friday,16:55:55
8.35753,80.49863,Friday,16:55:56
8.35753,80.49862,Friday,16:55:57
8.35754,80.49864,Friday,16:55:58
8.35753,80.49865,Friday,16:55:59
8.35752,80.49865,Friday,16:56:01
8.35752,80.49866,Friday,16:56:03
8.35751,80.49868,Friday,16:56:05
8.35749,80.49872,Friday,16:56:06
8.35749,80.49876,Friday,16:56:07
8.35749,80.49883,Friday,16:56:08
8.35747,80.49886,Friday,16:56:09
8.35745,80.49892,Friday,16:56:10
8.35746,80.49899,Friday,16:56:11
8.35745,80.49908,Friday,16:56:12
8.35745,80.49916,Friday,16:56:13
8.35745,80.49925,Friday,16:56:14
8.35746,80.4993,Friday,16:56:15
8.35745,80.4994,Friday,16:56:16
8.35745,80.49949,Friday,16:56:17
8.35747,80.49962,Friday,16:56:18
8.35748,80.49972,Friday,16:56:19
8.3575,80.49982,Friday,16:56:20
8.35752,80.49994,Friday,16:56:21
8.35754,80.50005,Friday,16:56:22
8.35759,80.50017,Friday,16:56:23
8.35761,80.50029,Friday,16:56:24
8.35763,80.50042,Friday,16:56:25
8.35765,80.50056,Friday,16:56:26
8.35768,80.50069,Friday,16:56:27
8.3577,80.50082,Friday,16:56:28
8.35772,80.50095,Friday,16:56:29
8.35774,80.50108,Friday,16:56:30
8.35776,80.5012,Friday,16:56:31
8.35779,80.50135,Friday,16:56:32
8.35782,80.50149,Friday,16:56:33
8.35783,80.50163,Friday,16:56:34
8.35786,80.50179,Friday,16:56:35
8.35789,80.50194,Friday,16:56:36
8.35791,80.50208,Friday,16:56:37
8.35794,80.50222,Friday,16:56:38
8.35797,80.50239,Friday,16:56:39
8.358,80.50254,Friday,16:56:40
8.35802,80.50268,Friday,16:56:41
8.35805,80.50281,Friday,16:56:42
8.35807,80.50296,Friday,16:56:43
8.35811,80.50309,Friday,16:56:44
8.35812,80.50324,Friday,16:56:45
8.35814,80.50337,Friday,16:56:46
8.35817,80.50348,Friday,16:56:47
8.3582,80.5036,Friday,16:56:48
8.35821,80.50373,Friday,16:56:49
8.35823,80.50382,Friday,16:56:50
8.35825,80.50393,Friday,16:56:51
8.35827,80.50401,Friday,16:56:52
8.35829,80.50408,Friday,16:56:53
8.3583,80.50414,Friday,16:56:54
8.35831,80.50419,Friday,16:56:55
8.35831,80.50422,Friday,16:56:56
8.35831,80.50423,Friday,16:56:57
8.35832,80.50424,Friday,16:56:59
8.35833,80.50422,Friday,16:57:04
8.35833,80.5042,Friday,16:57:05
8.35832,80.50419,Friday,16:57:06
8.35832,80.50419,Friday,16:57:07
8.35831,80.50418,Friday,16:57:08
8.35831,80.50417,Friday,16:57:09
8.3583,80.50416,Friday,16:57:10
8.327963627,80.40708395,Friday,13:54:05
8.327949176,80.40711928,Friday,13:54:06
8.327890914,80.4071674,Friday,13:54:07
8.328103324,80.40703642,Friday,13:54:09
8.328107535,80.40699986,Friday,13:54:10
8.328013886,80.40695465,Friday,13:54:11
8.328008812,80.4069667,Friday,13:54:12
8.328023333,80.40696263,Friday,13:54:19
8.328051622,80.40694691,Friday,13:54:20
8.328064864,80.40694197,Friday,13:54:21
8.328077375,80.40694597,Friday,13:54:28
8.328085662,80.40695284,Friday,13:54:30
8.328085731,80.40695544,Friday,13:54:37
8.328090249,80.40696443,Friday,13:54:52
8.328097275,80.40697929,Friday,13:54:53
8.328106637,80.40699242,Friday,13:54:54
8.328116002,80.4070024,Friday,13:54:55
8.328127888,80.4070114,Friday,13:54:56
8.328139376,80.40702252,Friday,13:54:57
8.328149571,80.40703151,Friday,13:54:58
8.328160137,80.40704176,Friday,13:54:59
8.328171124,80.40705324,Friday,13:55:00
8.328184144,80.40706423,Friday,13:55:01
8.328198929,80.40707373,Friday,13:55:02
8.328217603,80.40708338,Friday,13:55:03
8.328236703,80.40709263,Friday,13:55:04
8.328255717,80.40710365,Friday,13:55:05
8.328273721,80.40711525,Friday,13:55:06
8.328291844,80.40712337,Friday,13:55:07
8.328307237,80.40712982,Friday,13:55:08
8.328318272,80.40713294,Friday,13:55:09
8.328332524,80.40714375,Friday,13:55:11
8.328338653,80.40715161,Friday,13:55:12
8.328346965,80.40716082,Friday,13:55:13
8.328358671,80.40716981,Friday,13:55:14
8.328371609,80.40718055,Friday,13:55:15
8.328384129,80.40719057,Friday,13:55:16
8.328395961,80.40720211,Friday,13:55:17
8.328404753,80.4072132,Friday,13:55:18
8.328412848,80.40722598,Friday,13:55:19
8.328421677,80.40723441,Friday,13:55:20
8.328425824,80.40724354,Friday,13:55:21
8.328428154,80.40724752,Friday,13:55:51
8.32844271,80.40725273,Friday,13:55:54
8.328454754,80.40725846,Friday,13:55:55
8.328467176,80.40726285,Friday,13:55:56
8.328478565,80.40726658,Friday,13:55:57
8.328489461,80.40726825,Friday,13:55:58
8.328500687,80.40726963,Friday,13:55:59
8.328513082,80.40727459,Friday,13:56:00
8.328525677,80.40727688,Friday,13:56:01
8.328538515,80.40727741,Friday,13:56:02
8.328551301,80.40727929,Friday,13:56:03
8.328567581,80.40728224,Friday,13:56:04
8.328589154,80.40728386,Friday,13:56:05
8.328623474,80.40728662,Friday,13:56:06
8.328668291,80.40729011,Friday,13:56:07
8.328718352,80.40730084,Friday,13:56:08
8.328761686,80.40731216,Friday,13:56:09
8.328797307,80.40733186,Friday,13:56:10
8.328827888,80.40736267,Friday,13:56:11
8.328853628,80.40740551,Friday,13:56:12
8.328879986,80.40745767,Friday,13:56:13
8.328906459,80.40751201,Friday,13:56:14
8.328932315,80.40755466,Friday,13:56:15
8.328958818,80.4075892,Friday,13:56:16
8.328986461,80.40762325,Friday,13:56:17
8.329006197,80.40764745,Friday,13:56:18
8.32902443,80.40766713,Friday,13:56:19
8.329045635,80.40768527,Friday,13:56:20
8.329068394,80.40770255,Friday,13:56:21
8.329085316,80.40771709,Friday,13:56:22
8.329104103,80.40773635,Friday,13:56:23
8.32912546,80.40775761,Friday,13:56:24
8.329148517,80.40777714,Friday,13:56:25
8.329181874,80.40779572,Friday,13:56:26
8.329221103,80.40782044,Friday,13:56:27
8.329270969,80.40785158,Friday,13:56:28
8.329328938,80.40788406,Friday,13:56:29
8.329386462,80.40791722,Friday,13:56:30
8.32944362,80.40795147,Friday,13:56:31
8.329497552,80.40798652,Friday,13:56:32
8.32954715,80.40801557,Friday,13:56:33
8.329592152,80.40803863,Friday,13:56:34
8.329645363,80.40806422,Friday,13:56:35
8.329694179,80.40808851,Friday,13:56:36
8.329744568,80.40811796,Friday,13:56:37
8.329802386,80.40815312,Friday,13:56:38
8.329860571,80.40818434,Friday,13:56:39
8.3298949,80.40820525,Friday,13:56:40
8.329921582,80.40821866,Friday,13:56:41
8.329936895,80.40822627,Friday,13:56:42
8.329951597,80.40823283,Friday,13:56:43
8.329974761,80.40825113,Friday,13:56:45
8.329997092,80.40826796,Friday,13:56:46
8.330024045,80.40828579,Friday,13:56:47
8.330044398,80.40830096,Friday,13:56:48
8.330060486,80.40831143,Friday,13:56:50
8.330060486,80.40831143,Friday,13:57:19
8.330078396,80.40832273,Friday,13:57:31
8.330097034,80.4083335,Friday,13:57:32
8.330115861,80.40834396,Friday,13:57:33
8.330127663,80.40835013,Friday,13:57:34
8.330141647,80.40835717,Friday,13:57:46
8.330152823,80.40836288,Friday,13:57:47
8.330166945,80.40837376,Friday,13:57:48
8.330179031,80.40838575,Friday,13:57:49
8.330191938,80.40839641,Friday,13:57:50
8.330203415,80.40840606,Friday,13:57:51
8.330216604,80.40841412,Friday,13:57:52
8.330227189,80.40842447,Friday,13:57:53
8.330240553,80.40843409,Friday,13:57:54
8.330262603,80.408445,Friday,13:57:55
8.330293265,80.40845996,Friday,13:57:56
8.330330526,80.40847612,Friday,13:57:57
8.330374741,80.40849466,Friday,13:57:58
8.33042394,80.40851495,Friday,13:57:59
8.330477161,80.40853948,Friday,13:58:00
8.330531018,80.40856592,Friday,13:58:01
8.33058803,80.40859682,Friday,13:58:02
8.330643674,80.40863034,Friday,13:58:03
8.330698418,80.4086605,Friday,13:58:04
8.330754118,80.40868778,Friday,13:58:05
8.330812521,80.40871707,Friday,13:58:06
8.330875973,80.40874523,Friday,13:58:07
8.330939231,80.40877364,Friday,13:58:08
8.331001884,80.40880325,Friday,13:58:09
8.331062669,80.40883605,Friday,13:58:10
8.331113726,80.40886258,Friday,13:58:11
8.331157999,80.40888596,Friday,13:58:12
8.33118118,80.40889757,Friday,13:58:13
8.331201516,80.40890667,Friday,13:58:14
8.331208939,80.40891632,Friday,13:58:15
8.331214573,80.40892494,Friday,13:58:16
8.331231265,80.40892963,Friday,13:58:19
8.331246149,80.40893358,Friday,13:58:21
8.331257806,80.40893473,Friday,13:58:23
8.331275771,80.40894264,Friday,13:58:36
8.33128912,80.40895301,Friday,13:58:37
8.331303301,80.40896602,Friday,13:58:38
8.331320938,80.40898198,Friday,13:58:39
8.331345131,80.40899894,Friday,13:58:40
8.331375426,80.40901809,Friday,13:58:41
8.331411164,80.40903436,Friday,13:58:42
8.331448366,80.40905215,Friday,13:58:43
8.331488125,80.40906905,Friday,13:58:44
8.331529885,80.40908666,Friday,13:58:45
8.331571356,80.40910114,Friday,13:58:46
8.331606486,80.40911602,Friday,13:58:47
8.33163777,80.40913351,Friday,13:58:48
8.331665797,80.40915073,Friday,13:58:49
8.331693334,80.40916555,Friday,13:58:50
8.331733116,80.40918603,Friday,13:58:51
8.331788123,80.40920874,Friday,13:58:52
8.331847385,80.40923506,Friday,13:58:53
8.331907106,80.40926243,Friday,13:58:54
8.331961744,80.40929025,Friday,13:58:55
8.33201811,80.40931991,Friday,13:58:56
8.332078047,80.40935211,Friday,13:58:57
8.332136473,80.40938329,Friday,13:58:58
8.332196045,80.40941488,Friday,13:58:59
8.332254897,80.40944604,Friday,13:59:00
8.332307319,80.40947648,Friday,13:59:01
8.332355149,80.40950507,Friday,13:59:02
8.332398603,80.40953037,Friday,13:59:03
8.332439462,80.40955058,Friday,13:59:04
8.332480723,80.40957383,Friday,13:59:05
8.332524085,80.40959403,Friday,13:59:06
8.332567297,80.40961527,Friday,13:59:07
8.332601201,80.40963422,Friday,13:59:08
8.332629812,80.40964932,Friday,13:59:09
8.332647992,80.40965822,Friday,13:59:10
8.332657372,80.40966483,Friday,13:59:11
8.332661296,80.40968767,Friday,13:59:16
8.332661909,80.40969805,Friday,13:59:17
8.332672957,80.40969636,Friday,13:59:39
8.332684361,80.40970238,Friday,13:59:40
8.332699167,80.40971004,Friday,13:59:41
8.332719273,80.4097209,Friday,13:59:42
8.332746,80.40973011,Friday,13:59:43
8.33277686,80.40974163,Friday,13:59:44
8.332804569,80.40975321,Friday,13:59:45
8.332835335,80.40977121,Friday,13:59:46
8.33286679,80.40978835,Friday,13:59:47
8.332900738,80.40980676,Friday,13:59:48
8.332935139,80.4098183,Friday,13:59:49
8.332964954,80.40982599,Friday,13:59:50
8.332997205,80.40983153,Friday,13:59:51
8.333037428,80.40984681,Friday,13:59:52
8.333084254,80.40986961,Friday,13:59:53
8.333138946,80.40989082,Friday,13:59:54
8.333197153,80.40990852,Friday,13:59:55
8.333259565,80.40993417,Friday,13:59:56
8.333325819,80.40995916,Friday,13:59:57
8.333389771,80.40998513,Friday,13:59:58
8.333454708,80.41001358,Friday,13:59:59
8.333519858,80.410039,Friday,14:00:00
8.333583733,80.41006383,Friday,14:00:01
8.333639164,80.41009017,Friday,14:00:02
8.333700594,80.41011132,Friday,14:00:03
8.333763721,80.41014229,Friday,14:00:04
8.333833148,80.41017156,Friday,14:00:05
8.33390705,80.41020425,Friday,14:00:06
8.333985825,80.41023975,Friday,14:00:07
8.334071881,80.41028075,Friday,14:00:08
8.334155524,80.41032137,Friday,14:00:09
8.334235084,80.41035561,Friday,14:00:10
8.334330622,80.41039318,Friday,14:00:11
8.334410864,80.41043382,Friday,14:00:12
8.334487946,80.41047821,Friday,14:00:13
8.334553419,80.41050624,Friday,14:00:14
8.334588209,80.41050391,Friday,14:00:15
8.334619123,80.41050758,Friday,14:00:16
8.334638125,80.41051624,Friday,14:00:17
8.334655814,80.41052383,Friday,14:00:18
8.334676192,80.41053409,Friday,14:00:19
8.334699748,80.41054649,Friday,14:00:20
8.334718462,80.41055191,Friday,14:00:21
8.334732088,80.41055951,Friday,14:00:22
8.334751882,80.41056448,Friday,14:00:25
8.33476037,80.41056906,Friday,14:00:26
8.334772548,80.41057017,Friday,14:00:27
8.334790057,80.41056409,Friday,14:00:29
8.334807982,80.41056415,Friday,14:00:30
8.334825347,80.4105546,Friday,14:00:31
8.334846527,80.41056308,Friday,14:00:32
8.334860555,80.41056448,Friday,14:00:33
8.334870818,80.41056673,Friday,14:00:35
8.334880138,80.41056662,Friday,14:00:44
8.33489686,80.41057114,Friday,14:00:45
8.334924405,80.41057453,Friday,14:00:46
8.334960018,80.41058505,Friday,14:00:47
8.334999135,80.41059861,Friday,14:00:48
8.33504058,80.4106239,Friday,14:00:49
8.335077726,80.41064937,Friday,14:00:50
8.335111492,80.41067073,Friday,14:00:51
8.33514491,80.41069276,Friday,14:00:52
8.335164319,80.41070979,Friday,14:00:53
8.335184539,80.41072175,Friday,14:00:54
8.335199551,80.41072161,Friday,14:00:55
8.335215034,80.4107249,Friday,14:00:56
8.335227787,80.41073692,Friday,14:00:58
8.33524203,80.41074925,Friday,14:01:00
8.33526986,80.41075984,Friday,14:01:01
8.335300756,80.41077324,Friday,14:01:02
8.335337141,80.41080289,Friday,14:01:03
8.335375232,80.41081702,Friday,14:01:04
8.335418641,80.41082951,Friday,14:01:05
8.33546601,80.41084328,Friday,14:01:06
8.335508722,80.41086268,Friday,14:01:07
8.335553409,80.41089092,Friday,14:01:08
8.335599682,80.41091254,Friday,14:01:09
8.335647189,80.4109318,Friday,14:01:10
8.335692315,80.41094264,Friday,14:01:11
8.335733781,80.41094954,Friday,14:01:12
8.335769911,80.41095068,Friday,14:01:13
8.335792931,80.41095301,Friday,14:01:14
8.335815003,80.41095359,Friday,14:01:15
8.335826537,80.41095756,Friday,14:01:16
8.335829652,80.4109673,Friday,14:01:17
8.335837035,80.41098413,Friday,14:01:19
8.335845465,80.41099144,Friday,14:01:21
8.335853316,80.41100686,Friday,14:01:39
8.335863088,80.41101914,Friday,14:01:40
8.335878895,80.41102811,Friday,14:01:41
8.335898848,80.41103711,Friday,14:01:42
8.33591501,80.41104134,Friday,14:01:43
8.33592677,80.41104117,Friday,14:01:44
8.33593775,80.41104306,Friday,14:01:45
8.335947629,80.41104385,Friday,14:01:47
8.335950752,80.4110548,Friday,14:01:50
8.335953172,80.41106874,Friday,14:01:51
8.335957861,80.41107933,Friday,14:01:52
8.335967114,80.41108815,Friday,14:01:53
8.335975164,80.41110284,Friday,14:01:54
8.335986777,80.41111251,Friday,14:01:55
8.335995428,80.41111888,Friday,14:01:56
8.33600642,80.41112948,Friday,14:01:57
8.336020974,80.4111366,Friday,14:01:58
8.336038882,80.41114246,Friday,14:01:59
8.336066424,80.41114801,Friday,14:02:00
8.336095933,80.41115795,Friday,14:02:01
8.3361268,80.41116437,Friday,14:02:02
8.336164582,80.41117616,Friday,14:02:03
8.336206943,80.41119025,Friday,14:02:04
8.336260302,80.41120754,Friday,14:02:05
8.336308613,80.41123344,Friday,14:02:06
8.33635772,80.41125455,Friday,14:02:07
8.336414389,80.41127143,Friday,14:02:08
8.336476473,80.4112855,Friday,14:02:09
8.336542245,80.41129943,Friday,14:02:10
8.336605955,80.41130904,Friday,14:02:11
8.336661809,80.41132323,Friday,14:02:12
8.336720272,80.4113389,Friday,14:02:13
8.336777691,80.41135306,Friday,14:02:14
8.336832039,80.41136219,Friday,14:02:15
8.336881216,80.411369,Friday,14:02:16
8.336925611,80.41136241,Friday,14:02:17
8.336967332,80.41136122,Friday,14:02:18
8.33701585,80.41135301,Friday,14:02:19
8.33706408,80.41134647,Friday,14:02:20
8.337112626,80.41133602,Friday,14:02:21
8.33716764,80.4113232,Friday,14:02:22
8.337230767,80.41132656,Friday,14:02:23
8.337290063,80.41133198,Friday,14:02:24
8.337342185,80.41134015,Friday,14:02:25
8.337394179,80.41134213,Friday,14:02:26
8.337450239,80.41135639,Friday,14:02:27
8.337512653,80.41137897,Friday,14:02:28
8.337571876,80.41139833,Friday,14:02:29
8.337626853,80.4114191,Friday,14:02:30
8.337680808,80.41142497,Friday,14:02:31
8.337731191,80.41143509,Friday,14:02:32
8.337779243,80.41144031,Friday,14:02:33
8.337819982,80.41145283,Friday,14:02:34
8.33785575,80.41146696,Friday,14:02:35
8.33789298,80.41147927,Friday,14:02:36
8.337934874,80.41149206,Friday,14:02:37
8.337984717,80.41150164,Friday,14:02:38
8.338044093,80.41150869,Friday,14:02:39
8.338114772,80.41151231,Friday,14:02:40
8.338194118,80.41151396,Friday,14:02:41
8.338280033,80.41151716,Friday,14:02:42
8.338380774,80.4115188,Friday,14:02:43
8.338480368,80.41151866,Friday,14:02:44
8.338575678,80.41151578,Friday,14:02:45
8.338670606,80.41151671,Friday,14:02:46
8.338768992,80.41152258,Friday,14:02:47
8.338873307,80.41151771,Friday,14:02:48
8.338981206,80.41151613,Friday,14:02:49
8.339095566,80.41150908,Friday,14:02:50
8.339205725,80.41149455,Friday,14:02:51
8.339310823,80.41149633,Friday,14:02:52
8.339417975,80.41149355,Friday,14:02:53
8.339524982,80.41148747,Friday,14:02:54
8.33963272,80.41148012,Friday,14:02:55
8.339739215,80.41148355,Friday,14:02:56
8.339844091,80.41149082,Friday,14:02:57
8.339942573,80.41149163,Friday,14:02:58
8.340033853,80.4114938,Friday,14:02:59
8.340119945,80.41150114,Friday,14:03:00
8.340204599,80.41150576,Friday,14:03:01
8.340292911,80.41150577,Friday,14:03:02
8.340386131,80.41150252,Friday,14:03:03
8.340482263,80.41149677,Friday,14:03:04
8.340582954,80.41149462,Friday,14:03:05
8.340686981,80.41148889,Friday,14:03:06
8.340791363,80.41148489,Friday,14:03:07
8.340893033,80.41149061,Friday,14:03:08
8.340993677,80.41148712,Friday,14:03:09
8.341092269,80.41149537,Friday,14:03:10
8.341186825,80.41151515,Friday,14:03:11
8.341277504,80.41152231,Friday,14:03:12
8.341357819,80.41152535,Friday,14:03:13
8.341430453,80.4115358,Friday,14:03:14
8.341492129,80.41154746,Friday,14:03:15
8.341559306,80.41156079,Friday,14:03:16
8.341624697,80.4115772,Friday,14:03:17
8.341689913,80.41159068,Friday,14:03:18
8.341756461,80.41161106,Friday,14:03:19
8.341814392,80.41161402,Friday,14:03:20
8.341865876,80.41161923,Friday,14:03:21
8.341915043,80.41161961,Friday,14:03:22
8.341963904,80.41161824,Friday,14:03:23
8.342005005,80.41161575,Friday,14:03:24
8.34203269,80.41160804,Friday,14:03:25
8.342043777,80.41160395,Friday,14:03:26
8.342037367,80.41161541,Friday,14:03:29
8.342023154,80.41162697,Friday,14:03:30
8.342027911,80.41163485,Friday,14:03:32
8.342038455,80.41162631,Friday,14:03:45
8.342027911,80.41163485,Friday,14:03:46
8.342041208,80.41165173,Friday,14:03:47
8.342064022,80.41165421,Friday,14:03:48
8.342089373,80.41165564,Friday,14:03:49
8.342130007,80.41165614,Friday,14:03:50
8.342181756,80.41165378,Friday,14:03:51
8.342197181,80.41158996,Friday,14:03:52
8.342220659,80.41154507,Friday,14:03:53
8.342250458,80.41158468,Friday,14:03:54
8.342298843,80.41163113,Friday,14:03:55
8.342350831,80.4116701,Friday,14:03:56
8.342397454,80.41171432,Friday,14:03:57
8.342436972,80.41175355,Friday,14:03:58
8.342484098,80.41179309,Friday,14:03:59
8.342525942,80.41183481,Friday,14:04:00
8.342568645,80.41185987,Friday,14:04:01
8.342612657,80.41188565,Friday,14:04:02
8.3426636,80.41190694,Friday,14:04:03
8.342723122,80.41193555,Friday,14:04:04
8.342792022,80.41196249,Friday,14:04:05
8.34287381,80.41198366,Friday,14:04:06
8.342954035,80.41199327,Friday,14:04:07
8.343043866,80.41201202,Friday,14:04:08
8.343138209,80.41201146,Friday,14:04:09
8.343228787,80.41202639,Friday,14:04:10
8.343325674,80.41204692,Friday,14:04:11
8.343420721,80.41203902,Friday,14:04:12
8.343534334,80.4120536,Friday,14:04:13
8.343645473,80.41206877,Friday,14:04:14
8.343749927,80.41207386,Friday,14:04:15
8.34385392,80.41207347,Friday,14:04:16
8.343968452,80.41208842,Friday,14:04:17
8.344083314,80.41210443,Friday,14:04:18
8.34420723,80.41210473,Friday,14:04:19
8.34433269,80.41211535,Friday,14:04:20
8.344452672,80.4121342,Friday,14:04:21
8.344575181,80.41214979,Friday,14:04:22
8.344700042,80.41217312,Friday,14:04:23
8.344827423,80.41218458,Friday,14:04:24
8.344958084,80.41220384,Friday,14:04:25
8.345088742,80.41222007,Friday,14:04:26
8.345216142,80.41220755,Friday,14:04:27
8.345348224,80.41221587,Friday,14:04:28
8.345482954,80.4122244,Friday,14:04:29
8.345612905,80.41223076,Friday,14:04:30
8.34573687,80.41223317,Friday,14:04:31
8.345860961,80.41222994,Friday,14:04:32
8.345991854,80.41224547,Friday,14:04:33
8.346130766,80.41226676,Friday,14:04:34
8.346274913,80.41229414,Friday,14:04:35
8.346422935,80.41231714,Friday,14:04:36
8.346573831,80.41234067,Friday,14:04:37
8.346727468,80.41235513,Friday,14:04:38
8.346879999,80.41236715,Friday,14:04:39
8.347031101,80.41237348,Friday,14:04:40
8.347175648,80.41237429,Friday,14:04:41
8.347315711,80.41235876,Friday,14:04:42
8.347445651,80.41234227,Friday,14:04:43
8.347566354,80.41232341,Friday,14:04:44
8.347679519,80.41229783,Friday,14:04:45
8.347791312,80.4122713,Friday,14:04:46
8.347904024,80.41222798,Friday,14:04:47
8.348018948,80.41219417,Friday,14:04:48
8.348137028,80.4121601,Friday,14:04:49
8.348252514,80.41211937,Friday,14:04:50
8.348367096,80.41208645,Friday,14:04:51
8.348479399,80.41206686,Friday,14:04:52
8.348586637,80.41205084,Friday,14:04:53
8.348684259,80.41205258,Friday,14:04:54
8.348786494,80.41207095,Friday,14:04:55
8.348885714,80.41210685,Friday,14:04:56
8.348973578,80.41215835,Friday,14:04:57
8.349058253,80.4122341,Friday,14:04:58
8.349138267,80.41232368,Friday,14:04:59
8.34921186,80.41241612,Friday,14:05:00
8.349287923,80.41252392,Friday,14:05:01
8.349356678,80.41263216,Friday,14:05:02
8.349424865,80.41273668,Friday,14:05:03
8.34949099,80.41283334,Friday,14:05:04
8.34955935,80.41294104,Friday,14:05:05
8.349631719,80.41304548,Friday,14:05:06
8.349697339,80.41313984,Friday,14:05:07
8.34976586,80.41325258,Friday,14:05:08
8.349840811,80.41336295,Friday,14:05:09
8.349918532,80.41346948,Friday,14:05:10
8.349996424,80.41355676,Friday,14:05:11
8.350068617,80.41364906,Friday,14:05:12
8.350137344,80.41374219,Friday,14:05:13
8.350194871,80.4138225,Friday,14:05:14
8.350245178,80.41389188,Friday,14:05:15
8.350286446,80.41396272,Friday,14:05:16
